from_code,from_label,to_code,to_label,count,avg_time_in_source_years,median_time_in_source_years,pct_university,transition_probability,from_isco,to_isco,mobility_direction
4412.2,postman/postwoman,7223.4.5,metal sawing machine operator,373,,,,0.025,4,7,downward
5414.1,security guard,9313.1,building construction worker,373,,,,0.0429,5,9,downward
2433.6,technical sales representative,3322.1,commercial sales representative,372,,,,0.0708,2,3,downward
3359.6,gaming inspector,9111.1,domestic cleaner,372,,,,0.1035,3,9,downward
9412.2,kitchen porter,7231.8,vehicle maintenance attendant,371,,,,0.0108,9,7,upward
5321.1,healthcare assistant,5223.4,sales assistant,370,,,,0.0402,5,5,lateral
5321.1,healthcare assistant,9412.2,kitchen porter,368,,,,0.04,5,9,downward
9111.1,domestic cleaner,3359.6,gaming inspector,368,,,,0.0058,9,3,upward
9329.1,factory hand,8211.5.3,motor vehicle parts assembler,367,,,,0.0194,9,8,upward
9412.2,kitchen porter,4110.1,office clerk,365,,,,0.0107,9,4,upward
9313.1,building construction worker,7114.1,concrete finisher,362,,,,0.0102,9,7,upward
1212.2,human resources manager,4416.1,human resources assistant,362,,,,0.1508,1,4,downward
9329.2,wood caulker,9214.1,garden labourer,361,,,,0.0197,9,9,lateral
9313.1,building construction worker,7122.4,tile fitter,361,,,,0.0102,9,7,upward
2431.12,membership manager,2433.6,technical sales representative,361,,,,0.1388,2,2,lateral
3322.1,commercial sales representative,2433.6,technical sales representative,359,,,,0.0611,3,2,upward
9213.1,crop production worker,9214.1,garden labourer,359,,,,0.0667,9,9,lateral
8211.5.3,motor vehicle parts assembler,9313.1,building construction worker,358,,,,0.0366,8,9,downward
5223.7.4,bakery specialised seller,9334.1,shelf filler,358,,,,0.1176,5,9,downward
3341.4,contact centre supervisor,5244.1,call centre agent,358,,,,0.113,3,5,downward
9329.2,wood caulker,5223.4,sales assistant,357,,,,0.0195,9,5,upward
9412.2,kitchen porter,5152.2,domestic housekeeper,354,,,,0.0103,9,5,upward
7223.4.5,metal sawing machine operator,4412.2,postman/postwoman,354,,,,0.0137,7,4,upward
9612.1,recycling worker,9111.1,domestic cleaner,353,,,,0.0651,9,9,lateral
9629.5,laundromat attendant,5141.1,hairdresser,351,,,,0.2942,9,5,upward
9329.1,factory hand,8212.3.5,printed circuit board assembler,350,,,,0.0185,9,8,upward
9412.1,kitchen assistant,9313.1,building construction worker,350,,,,0.0282,9,9,lateral
3359.6,gaming inspector,9334.1,shelf filler,350,,,,0.0974,3,9,downward
4416.1,human resources assistant,3343.4,management assistant,348,,,,0.1271,4,3,upward
2635.3,social worker,5322.1,home care aide,347,,,,0.0628,2,5,downward
9214.1,garden labourer,9334.1,shelf filler,347,,,,0.0222,9,9,lateral
1420.3,sales account manager,5223.7,specialised seller,347,,,,0.0767,1,5,downward
8322.7,taxi driver,8322.6,private chauffeur,346,,,,0.0624,8,8,lateral
7122.4,tile fitter,9313.1,building construction worker,344,,,,0.2876,7,9,downward
8211.5.3,motor vehicle parts assembler,9329.2,wood caulker,343,,,,0.0351,8,9,downward
9313.1,building construction worker,9412.1,kitchen assistant,340,,,,0.0096,9,9,lateral
7223.4.5,metal sawing machine operator,7214.3,structural ironworker,338,,,,0.0131,7,7,lateral
5321.1,healthcare assistant,2221.3,specialist nurse,336,,,,0.0365,5,2,upward
9333.4,mover,7212.3,welder,336,,,,0.0035,9,7,upward
8322.7,taxi driver,8332.2,cargo vehicle driver,334,,,,0.0603,8,8,lateral
5322.1,home care aide,5152.2,domestic housekeeper,334,,,,0.0186,5,5,lateral
7114.1,concrete finisher,9313.1,building construction worker,333,,,,0.3011,7,9,downward
9334.1,shelf filler,5223.7.4,bakery specialised seller,332,,,,0.0091,9,5,upward
3343.4,management assistant,9333.4,mover,332,,,,0.0198,3,9,downward
8211.5.3,motor vehicle parts assembler,8212.3.5,printed circuit board assembler,330,,,,0.0337,8,8,lateral
9329.2,wood caulker,7231.8,vehicle maintenance attendant,329,,,,0.018,9,7,upward
5223.7,specialised seller,9334.1,shelf filler,327,,,,0.082,5,9,downward
2433.6,technical sales representative,2431.12,membership manager,326,,,,0.0621,2,2,lateral
9334.1,shelf filler,9214.1,garden labourer,326,,,,0.009,9,9,lateral
9621.1,doorman/doorwoman,4110.1,office clerk,323,,,,0.0637,9,4,upward
5414.1,security guard,9412.2,kitchen porter,323,,,,0.0372,5,9,downward
9334.1,shelf filler,8212.3.5,printed circuit board assembler,323,,,,0.0089,9,8,upward
4110.1,office clerk,9621.1,doorman/doorwoman,321,,,,0.0187,4,9,downward
8212.3.5,printed circuit board assembler,9334.1,shelf filler,320,,,,0.0319,8,9,downward
4110.1,office clerk,9412.2,kitchen porter,319,,,,0.0186,4,9,downward
7231.8,vehicle maintenance attendant,9412.2,kitchen porter,319,,,,0.027,7,9,downward
5223.4,sales assistant,5223.7.23,meat and meat products specialised seller,319,,,,0.0108,5,5,lateral
8142.3,compression moulding machine operator,8212.3.5,printed circuit board assembler,319,,,,0.0217,8,8,lateral
5223.4,sales assistant,8160.34,food production operator,317,,,,0.0108,5,8,downward
9333.4,mover,3359.6,gaming inspector,316,,,,0.0033,9,3,upward
5322.1,home care aide,2221.3,specialist nurse,315,,,,0.0175,5,2,upward
9111.1,domestic cleaner,9312.1,civil engineering worker,314,,,,0.005,9,9,lateral
3313.2,bookkeeper,4312.7,tax clerk,314,,,,0.0737,3,4,downward
2611.1,lawyer,2619.7,legal consultant,314,,,,0.5804,2,2,lateral
4110.1,office clerk,5322.1,home care aide,312,,,,0.0182,4,5,downward
8160.34,food production operator,9412.1,kitchen assistant,311,,,,0.018,8,9,downward
9333.4,mover,7233.7,industrial machinery mechanic,310,,,,0.0032,9,7,upward
5120.1,cook,9333.4,mover,310,,,,0.0576,5,9,downward
4311.2,sales support assistant,4110.1,office clerk,310,,,,0.0742,4,4,lateral
8212.3.5,printed circuit board assembler,8211.5.3,motor vehicle parts assembler,310,,,,0.0309,8,8,lateral
9333.4,mover,7211.1,foundry operative,309,,,,0.0032,9,7,upward
4412.2,postman/postwoman,9329.2,wood caulker,309,,,,0.0207,4,9,downward
8142.3,compression moulding machine operator,7231.8,vehicle maintenance attendant,308,,,,0.0209,8,7,upward
8160.34,food production operator,9213.1,crop production worker,307,,,,0.0178,8,9,downward
9214.1,garden labourer,7112.1,bricklayer,307,,,,0.0196,9,7,upward
9333.4,mover,5223.7,specialised seller,306,,,,0.0032,9,5,upward
9313.1,building construction worker,5223.4,sales assistant,305,,,,0.0086,9,5,upward
7214.3,structural ironworker,9333.4,mover,305,,,,0.1126,7,9,downward
9333.4,mover,7512.1,baker,305,,,,0.0031,9,7,upward
9333.4,mover,7123.2,plasterer,305,,,,0.0031,9,7,upward
9412.2,kitchen porter,5230.1,cashier,304,,,,0.0089,9,5,upward
5223.4,sales assistant,7223.4.5,metal sawing machine operator,304,,,,0.0103,5,7,downward
5223.4,sales assistant,5321.1,healthcare assistant,304,,,,0.0103,5,5,lateral
7231.8,vehicle maintenance attendant,9334.1,shelf filler,303,,,,0.0256,7,9,downward
9621.1,doorman/doorwoman,9334.1,shelf filler,303,,,,0.0597,9,9,lateral
9334.1,shelf filler,3343.4,management assistant,302,,,,0.0083,9,3,upward
5141.1,hairdresser,9629.5,laundromat attendant,302,,,,0.1245,5,9,downward
9214.1,garden labourer,7231.8,vehicle maintenance attendant,302,,,,0.0193,9,7,upward
4412.2,postman/postwoman,8160.34,food production operator,301,,,,0.0202,4,8,downward
9333.4,mover,8322.6,private chauffeur,301,,,,0.0031,9,8,upward
8142.3,compression moulding machine operator,5223.4,sales assistant,301,,,,0.0205,8,5,upward
5212.1,street food vendor,9334.1,shelf filler,300,,,,0.1077,5,9,downward
9333.4,mover,3343.4,management assistant,299,,,,0.0031,9,3,upward
9412.1,kitchen assistant,9621.2,hotel porter,299,,,,0.0241,9,9,lateral
9329.2,wood caulker,8211.5.3,motor vehicle parts assembler,298,,,,0.0163,9,8,upward
3343.4,management assistant,9334.1,shelf filler,298,,,,0.0178,3,9,downward
8212.3.5,printed circuit board assembler,9329.2,wood caulker,298,,,,0.0297,8,9,downward
5230.1,cashier,9412.2,kitchen porter,298,,,,0.0399,5,9,downward
3343.4,management assistant,1219.6,project manager,298,,,,0.0178,3,1,upward
9334.1,shelf filler,7231.8,vehicle maintenance attendant,298,,,,0.0082,9,7,upward
3322.1,commercial sales representative,5223.4,sales assistant,298,,,,0.0507,3,5,downward
5223.4,sales assistant,9329.2,wood caulker,297,,,,0.0101,5,9,downward
7231.8,vehicle maintenance attendant,9329.2,wood caulker,296,,,,0.025,7,9,downward
9334.1,shelf filler,3359.6,gaming inspector,296,,,,0.0081,9,3,upward
9122.1,vehicle cleaner,9111.1,domestic cleaner,295,,,,0.0836,9,9,lateral
9412.2,kitchen porter,5321.1,healthcare assistant,294,,,,0.0086,9,5,upward
7211.1,foundry operative,9333.4,mover,294,,,,0.1703,7,9,downward
9214.1,garden labourer,8160.34,food production operator,294,,,,0.0188,9,8,upward
7223.4.5,metal sawing machine operator,7211.1,foundry operative,292,,,,0.0113,7,7,lateral
7233.7,industrial machinery mechanic,9333.4,mover,292,,,,0.0942,7,9,downward
9111.1,domestic cleaner,9122.1,vehicle cleaner,292,,,,0.0046,9,9,lateral
8211.5.3,motor vehicle parts assembler,9412.2,kitchen porter,291,,,,0.0298,8,9,downward
9329.2,wood caulker,8212.3.5,printed circuit board assembler,291,,,,0.0159,9,8,upward
5244.1,call centre agent,4412.2,postman/postwoman,291,,,,0.0194,5,4,upward
9111.1,domestic cleaner,5414.1,security guard,291,,,,0.0046,9,5,upward
8160.34,food production operator,9214.1,garden labourer,290,,,,0.0168,8,9,downward
9111.1,domestic cleaner,5223.7.4,bakery specialised seller,290,,,,0.0046,9,5,upward
2433.6,technical sales representative,1221.3.2.1,sales manager,287,,,,0.0546,2,1,upward
4110.1,office clerk,4120.1,secretary,286,,,,0.0167,4,4,lateral
4321.1,inventory coordinator,4321.1.4,raw materials warehouse specialist,285,,,,0.1017,4,4,lateral
5322.1,home care aide,9412.1,kitchen assistant,285,,,,0.0158,5,9,downward
4412.2,postman/postwoman,9329.1,factory hand,285,,,,0.0191,4,9,downward
9329.1,factory hand,5223.4,sales assistant,284,,,,0.015,9,5,upward
1420.3,sales account manager,9334.1,shelf filler,284,,,,0.0628,1,9,downward
8212.3.5,printed circuit board assembler,9412.2,kitchen porter,283,,,,0.0282,8,9,downward
5223.4,sales assistant,5120.1,cook,282,,,,0.0096,5,5,lateral
9412.1,kitchen assistant,8160.34,food production operator,282,,,,0.0227,9,8,upward
1219.6,project manager,2310.1.5,assistant lecturer,282,,,,0.0389,1,2,downward
9313.1,building construction worker,7214.3,structural ironworker,281,,,,0.0079,9,7,upward
9111.1,domestic cleaner,8157.1,laundry worker,281,,,,0.0044,9,8,upward
2619.7,legal consultant,2310.1.5,assistant lecturer,281,,,,0.3182,2,2,lateral
5244.1,call centre agent,3341.4,contact centre supervisor,280,,,,0.0187,5,3,upward
5244.1,call centre agent,4223.1,telephone switchboard operator,279,,,,0.0186,5,4,upward
9334.1,shelf filler,5212.1,street food vendor,279,,,,0.0077,9,5,upward
9412.2,kitchen porter,8212.3.5,printed circuit board assembler,279,,,,0.0081,9,8,upward
9111.1,domestic cleaner,8332.2,cargo vehicle driver,279,,,,0.0044,9,8,upward
8211.5.3,motor vehicle parts assembler,9334.1,shelf filler,278,,,,0.0284,8,9,downward
7231.8,vehicle maintenance attendant,8160.34,food production operator,278,,,,0.0235,7,8,downward
4412.2,postman/postwoman,5244.1,call centre agent,278,,,,0.0186,4,5,downward
5244.1,call centre agent,9412.2,kitchen porter,277,,,,0.0185,5,9,downward
7543.9,product quality controller,7223.4.5,metal sawing machine operator,277,,,,0.0691,7,7,lateral
6113.5,landscape gardener,9333.4,mover,277,,,,0.0782,6,9,downward
5153.1.2,house sitter,8332.2,cargo vehicle driver,276,,,,0.0251,5,8,downward
9334.1,shelf filler,5120.1,cook,275,,,,0.0076,9,5,upward
3343.4,management assistant,4416.1,human resources assistant,274,,,,0.0164,3,4,downward
7123.2,plasterer,7112.1,bricklayer,274,,,,0.0834,7,7,lateral
9312.1,civil engineering worker,9111.1,domestic cleaner,274,,,,0.0361,9,9,lateral
8322.6,private chauffeur,8322.7,taxi driver,273,,,,0.0803,8,8,lateral
5223.7.23,meat and meat products specialised seller,5223.4,sales assistant,273,,,,0.2593,5,5,lateral
9313.1,building construction worker,8211.5.3,motor vehicle parts assembler,272,,,,0.0077,9,8,upward
5244.1,call centre agent,5322.1,home care aide,271,,,,0.0181,5,5,lateral
9621.2,hotel porter,9412.1,kitchen assistant,271,,,,0.0331,9,9,lateral
3343.4,management assistant,4211.1,bank teller,270,,,,0.0161,3,4,downward
7223.4.5,metal sawing machine operator,9412.1,kitchen assistant,270,,,,0.0104,7,9,downward
7231.8,vehicle maintenance attendant,9214.1,garden labourer,270,,,,0.0228,7,9,downward
5153.1,building caretaker,5153.1.2,house sitter,269,,,,0.13,5,5,lateral
3434.1,chef,5120.1,cook,267,,,,0.6709,3,5,downward
9334.1,shelf filler,9112.2,building cleaner,267,,,,0.0073,9,9,lateral
5152.2,domestic housekeeper,9621.2,hotel porter,266,,,,0.055,5,9,downward
4110.1,office clerk,9412.1,kitchen assistant,266,,,,0.0155,4,9,downward
5212.1,street food vendor,5223.4,sales assistant,266,,,,0.0955,5,5,lateral
5152.2,domestic housekeeper,5322.1,home care aide,264,,,,0.0546,5,5,lateral
1120.3,chief executive officer,1221.3.2.1,sales manager,264,,,,0.0508,1,1,lateral
4120.1,secretary,4110.1,office clerk,264,,,,0.0717,4,4,lateral
8332.2,cargo vehicle driver,8322.7,taxi driver,263,,,,0.0304,8,8,lateral
5223.4,sales assistant,5212.1,street food vendor,262,,,,0.0089,5,5,lateral
8211.5.3,motor vehicle parts assembler,5223.4,sales assistant,261,,,,0.0267,8,5,upward
8212.3.5,printed circuit board assembler,8160.34,food production operator,260,,,,0.0259,8,8,lateral
8332.2,cargo vehicle driver,4412.2,postman/postwoman,259,,,,0.0299,8,4,upward
4110.1,office clerk,5141.1,hairdresser,259,,,,0.0151,4,5,downward
9112.2,building cleaner,9334.1,shelf filler,258,,,,0.0253,9,9,lateral
4321.1.4,raw materials warehouse specialist,4321.1,inventory coordinator,258,,,,0.0912,4,4,lateral
9312.1,civil engineering worker,7112.1,bricklayer,258,,,,0.034,9,7,upward
5153.1.2,house sitter,7231.8,vehicle maintenance attendant,257,,,,0.0234,5,7,downward
5153.1.2,house sitter,9329.1,factory hand,256,,,,0.0233,5,9,downward
2310.1,higher education lecturer,2310.1.5,assistant lecturer,256,,,,0.1006,2,2,lateral
9112.2,building cleaner,5223.4,sales assistant,256,,,,0.0251,9,5,upward
5322.1,home care aide,8160.34,food production operator,255,,,,0.0142,5,8,downward
8160.34,food production operator,7231.8,vehicle maintenance attendant,254,,,,0.0147,8,7,upward
5414.1,security guard,4412.2,postman/postwoman,253,,,,0.0291,5,4,upward
9111.1,domestic cleaner,3111.1,chemistry technician,252,,,,0.004,9,3,upward
4110.1,office clerk,4412.2,postman/postwoman,252,,,,0.0147,4,4,lateral
5223.4,sales assistant,9621.2,hotel porter,252,,,,0.0086,5,9,downward
7112.1,bricklayer,9312.1,civil engineering worker,252,,,,0.0632,7,9,downward
9329.2,wood caulker,4412.2,postman/postwoman,251,,,,0.0137,9,4,upward
9313.1,building construction worker,7522.2,cabinet maker,251,,,,0.0071,9,7,upward
5152.2,domestic housekeeper,5223.4,sales assistant,251,,,,0.0519,5,5,lateral
9412.2,kitchen porter,5141.1,hairdresser,251,,,,0.0073,9,5,upward
9329.1,factory hand,4412.2,postman/postwoman,251,,,,0.0133,9,4,upward
1219.4,department manager,1120.3,chief executive officer,250,,,,0.0706,1,1,lateral
5414.1,security guard,5223.4,sales assistant,250,,,,0.0288,5,5,lateral
3111.1,chemistry technician,7223.4.5,metal sawing machine operator,250,,,,0.0517,3,7,downward
4416.1,human resources assistant,1212.2,human resources manager,249,,,,0.0909,4,1,upward
9333.4,mover,7119.1,construction scaffolder,249,,,,0.0026,9,7,upward
9213.1,crop production worker,9111.1,domestic cleaner,249,,,,0.0463,9,9,lateral
3111.1,chemistry technician,9111.1,domestic cleaner,248,,,,0.0513,3,9,downward
9612.1,recycling worker,9214.1,garden labourer,246,,,,0.0454,9,9,lateral
7214.3,structural ironworker,7223.4.5,metal sawing machine operator,246,,,,0.0908,7,7,lateral
8322.7,taxi driver,9412.2,kitchen porter,246,,,,0.0444,8,9,downward
9329.2,wood caulker,9213.1,crop production worker,246,,,,0.0134,9,9,lateral
7112.1,bricklayer,9333.4,mover,246,,,,0.0617,7,9,downward
8322.7,taxi driver,9313.1,building construction worker,245,,,,0.0442,8,9,downward
9312.1,civil engineering worker,9329.1,factory hand,245,,,,0.0323,9,9,lateral
1342.2,healthcare institution manager,2221.3,specialist nurse,244,,,,0.4674,1,2,downward
5223.4,sales assistant,9313.1,building construction worker,243,,,,0.0082,5,9,downward
5223.4,sales assistant,9621.1,doorman/doorwoman,242,,,,0.0082,5,9,downward
7119.1,construction scaffolder,9333.4,mover,242,,,,0.1217,7,9,downward
7223.4.5,metal sawing machine operator,7543.9,product quality controller,242,,,,0.0094,7,7,lateral
2433.6,technical sales representative,4311.2,sales support assistant,242,,,,0.0461,2,4,downward
3359.6,gaming inspector,5223.4,sales assistant,241,,,,0.0671,3,5,downward
1219.4,department manager,1219.6,project manager,241,,,,0.0681,1,1,lateral
4412.2,postman/postwoman,9412.1,kitchen assistant,241,,,,0.0162,4,9,downward
9334.1,shelf filler,8211.5.3,motor vehicle parts assembler,240,,,,0.0066,9,8,upward
7231.8,vehicle maintenance attendant,8142.3,compression moulding machine operator,239,,,,0.0202,7,8,downward
5322.1,home care aide,9621.2,hotel porter,239,,,,0.0133,5,9,downward
9122.1,vehicle cleaner,9313.1,building construction worker,238,,,,0.0675,9,9,lateral
9313.1,building construction worker,6113.5,landscape gardener,238,,,,0.0067,9,6,upward
7223.4.5,metal sawing machine operator,7212.3,welder,236,,,,0.0091,7,7,lateral
4223.1,telephone switchboard operator,5244.1,call centre agent,236,,,,0.129,4,5,downward
3343.4,management assistant,5223.7,specialised seller,236,,,,0.0141,3,5,downward
9111.1,domestic cleaner,3343.4,management assistant,235,,,,0.0037,9,3,upward
7212.3,welder,7214.3,structural ironworker,235,,,,0.1035,7,7,lateral
3343.4,management assistant,3322.1,commercial sales representative,235,,,,0.014,3,3,lateral
9412.2,kitchen porter,8211.5.3,motor vehicle parts assembler,235,,,,0.0069,9,8,upward
9112.2,building cleaner,9621.2,hotel porter,235,,,,0.023,9,9,lateral
3313.2,bookkeeper,4110.1,office clerk,235,,,,0.0552,3,4,downward
9412.2,kitchen porter,7533.5,sewing machinist,234,,,,0.0068,9,7,upward
9329.1,factory hand,7214.3,structural ironworker,234,,,,0.0124,9,7,upward
4412.2,postman/postwoman,8332.2,cargo vehicle driver,233,,,,0.0156,4,8,downward
5152.2,domestic housekeeper,9333.4,mover,233,,,,0.0482,5,9,downward
9612.1,recycling worker,7223.4.5,metal sawing machine operator,233,,,,0.043,9,7,upward
9312.1,civil engineering worker,7223.4.5,metal sawing machine operator,232,,,,0.0306,9,7,upward
1219.6,project manager,1120.3,chief executive officer,232,,,,0.032,1,1,lateral
5322.1,home care aide,3343.4,management assistant,232,,,,0.0129,5,3,upward
9329.1,factory hand,9312.1,civil engineering worker,232,,,,0.0123,9,9,lateral
9412.2,kitchen porter,5244.1,call centre agent,232,,,,0.0068,9,5,upward
7212.3,welder,9329.1,factory hand,231,,,,0.1018,7,9,downward
5244.1,call centre agent,9412.1,kitchen assistant,231,,,,0.0154,5,9,downward
7212.3,welder,9333.4,mover,231,,,,0.1018,7,9,downward
4110.1,office clerk,5230.1,cashier,230,,,,0.0134,4,5,downward
9333.4,mover,3322.1,commercial sales representative,230,,,,0.0024,9,3,upward
5141.1,hairdresser,9334.1,shelf filler,230,,,,0.0948,5,9,downward
7533.5,sewing machinist,9333.4,mover,230,,,,0.1084,7,9,downward
